0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0.5771247148513794,0.6847569346427917,-1.1243131160736084,0.599479615688324,0.6118613481521606,-1.048653483390808,0.6162599921226501,0.613735020160675,-1.0488858222961426,0.6322723627090454,0.6159417033195496,-1.0488289594650269,0.539979100227356,0.6094329953193665,-1.0724647045135498,0.5185466408729553,0.6099091172218323,-1.0721149444580078,0.49956589937210083,0.6105805039405823,-1.0727440118789673,0.6504148244857788,0.6443567276000977,-0.5831042528152466,0.46842485666275024,0.6417582035064697,-0.6704638600349426,0.6060155630111694,0.7547823190689087,-0.947027325630188,0.536579966545105,0.7512577772140503,-0.9746490716934204,0.775262713432312,1.0111641883850098,-0.22020626068115234,0.3203299939632416,0.9809532761573792,-0.5107839703559875,0.8655131459236145,1.3597441911697388,-0.21395352482795715,0.24462838470935822,1.5002528429031372,-0.4448467195034027,0.8422809839248657,1.5665175914764404,-0.6178883910179138,0.2969074249267578,1.8295567035675049,-0.7728066444396973,0.8673003315925598,1.6560261249542236,-0.7143489122390747,0.2830929458141327,1.957100749015808,-0.8948457837104797,0.8311418294906616,1.647779941558838,-0.7784730195999146,0.3259880244731903,1.9508572816848755,-0.9734026193618774,0.8128263354301453,1.6084191799163818,-0.668871283531189,0.3394741714000702,1.8933303356170654,-0.8172513246536255,0.7021305561065674,1.8201448917388916,0.02874099276959896,0.3874027132987976,1.8265392780303955,-0.022649046033620834,0.720104455947876,2.4646146297454834,-0.270254522562027,0.4534912705421448,2.465674638748169,-0.33846402168273926,0.753563404083252,3.0764198303222656,0.20088453590869904,0.4855324327945709,3.0843987464904785,-0.0638316199183464,0.7622542381286621,3.182649850845337,0.20659394562244415,0.47803109884262085,3.196650266647339,-0.06859476864337921,0.7088273167610168,3.272002696990967,-0.4713296890258789,0.5414494872093201,3.2618672847747803,-0.7759790420532227,1
0.5765263438224792,0.6833382248878479,-1.1582648754119873,0.5989123582839966,0.6105690002441406,-1.0789824724197388,0.6157936453819275,0.6128014326095581,-1.0792609453201294,0.6319321990013123,0.6153325438499451,-1.0792332887649536,0.5395625233650208,0.6073728203773499,-1.0996863842010498,0.5181411504745483,0.6078670024871826,-1.0992481708526611,0.4992152154445648,0.6087936162948608,-1.0998988151550293,0.650479793548584,0.6442592144012451,-0.6109395623207092,0.4680660367012024,0.6403073668479919,-0.6804810166358948,0.6053958535194397,0.7536879181861877,-0.9804937243461609,0.5359541773796082,0.7497589588165283,-1.0013706684112549,0.7757232785224915,1.0110695362091064,-0.23809096217155457,0.3210661709308624,0.9801574945449829,-0.4870663583278656,0.8728046417236328,1.364805817604065,-0.23178644478321075,0.2412361204624176,1.4974439144134521,-0.4189565181732178,0.8451498746871948,1.5895544290542603,-0.6620975732803345,0.29237064719200134,1.8270504474639893,-0.7818546891212463,0.8697085380554199,1.6852219104766846,-0.7672973871231079,0.2771468162536621,1.954712986946106,-0.9218951463699341,0.8290845155715942,1.6756823062896729,-0.8361201286315918,0.3218454420566559,1.9480931758880615,-1.0069787502288818,0.8111312985420227,1.6329013109207153,-0.7168937921524048,0.3362284004688263,1.8912793397903442,-0.8315219879150391,0.7037284970283508,1.820799708366394,0.014481586404144764,0.38739824295043945,1.824284315109253,-0.008215591311454773,0.7251063585281372,2.461556911468506,-0.3166504502296448,0.46132293343544006,2.4562671184539795,-0.42327943444252014,0.7566105127334595,3.073671579360962,0.16432881355285645,0.4847567081451416,3.0793800354003906,-0.14555217325687408,0.7652559280395508,3.1795599460601807,0.1695723831653595,0.4771142601966858,3.193228006362915,-0.15113069117069244,0.705254077911377,3.2698304653167725,-0.5388480424880981,0.5386084914207458,3.2576165199279785,-0.8863183259963989,1
0.5764756202697754,0.6820108890533447,-1.146201491355896,0.5987814664840698,0.6091699600219727,-1.0664998292922974,0.6156721711158752,0.61137855052948,-1.0666513442993164,0.6318069696426392,0.6139084100723267,-1.0666141510009766,0.5394426584243774,0.6065124273300171,-1.0894386768341064,0.5180222988128662,0.6072533130645752,-1.0890181064605713,0.49910053610801697,0.6083848476409912,-1.0896612405776978,0.6503862142562866,0.643691897392273,-0.6041505932807922,0.46804913878440857,0.6400794982910156,-0.6802026033401489,0.6053887605667114,0.7529058456420898,-0.9714493751525879,0.5359489321708679,0.7491164803504944,-0.9948998689651489,0.7758728265762329,1.0110667943954468,-0.22685547173023224,0.3215267062187195,0.9800438284873962,-0.5062239766120911,0.8723886609077454,1.3705068826675415,-0.17862330377101898,0.24124690890312195,1.4971519708633423,-0.44588810205459595,0.8440719842910767,1.6229407787322998,-0.5435057878494263,0.29172635078430176,1.8270634412765503,-0.7953285574913025,0.8683271408081055,1.7271931171417236,-0.6296287178993225,0.27556556463241577,1.9547019004821777,-0.9284543991088867,0.8271489143371582,1.725494146347046,-0.7032504081726074,0.32085585594177246,1.9487355947494507,-1.0051884651184082,0.8094928860664368,1.6786504983901978,-0.598095715045929,0.33559146523475647,1.8920375108718872,-0.8406428098678589,0.7037243843078613,1.8209062814712524,0.023371536284685135,0.3876849114894867,1.8245035409927368,-0.017173681408166885,0.7250210642814636,2.4620978832244873,-0.2699117064476013,0.46112409234046936,2.457209587097168,-0.41306954622268677,0.7567141652107239,3.074526786804199,0.22298717498779297,0.4846712052822113,3.0800719261169434,-0.1261257827281952,0.7654662728309631,3.1803109645843506,0.2311706244945526,0.4770309329032898,3.1937594413757324,-0.12989789247512817,0.7069271802902222,3.271352529525757,-0.44934478402137756,0.5385842323303223,3.258967161178589,-0.8449981808662415,1
0.5764520764350891,0.6816190481185913,-1.0880612134933472,0.5987457036972046,0.6088749170303345,-1.0155088901519775,0.615634024143219,0.6111308336257935,-1.015661597251892,0.6317664384841919,0.6136890053749084,-1.0155972242355347,0.5394172072410583,0.60621178150177,-1.038494348526001,0.517998456954956,0.6070145964622498,-1.0380523204803467,0.49907952547073364,0.6082079410552979,-1.0386874675750732,0.6503390669822693,0.6435527801513672,-0.5812054872512817,0.468010812997818,0.6399816870689392,-0.6590223908424377,0.605368971824646,0.7527205348014832,-0.9234248995780945,0.5359288454055786,0.7489041686058044,-0.9473471641540527,0.7748497724533081,1.0109730958938599,-0.22629523277282715,0.3215286135673523,0.97989422082901,-0.5029743313789368,0.8697009086608887,1.368670105934143,-0.17570677399635315,0.24249620735645294,1.4971210956573486,-0.4423796236515045,0.8430156707763672,1.6038506031036377,-0.5297639966011047,0.2947045564651489,1.8269692659378052,-0.792350172996521,0.8663411140441895,1.7014033794403076,-0.6159440279006958,0.2794368267059326,1.9546926021575928,-0.9275751113891602,0.8268830180168152,1.6941962242126465,-0.6834402084350586,0.3238561749458313,1.9482629299163818,-0.9975438117980957,0.8093017339706421,1.650881290435791,-0.5813772678375244,0.33859848976135254,1.8913655281066895,-0.8398141860961914,0.7029774188995361,1.8208720684051514,0.022791337221860886,0.38740748167037964,1.8248412609100342,-0.016649778932332993,0.7250813841819763,2.4605634212493896,-0.2652324140071869,0.4609769284725189,2.4579081535339355,-0.3291477560997009,0.7581137418746948,3.0722029209136963,0.2239653766155243,0.4880819320678711,3.079376697540283,-0.05141342803835869,0.7668478488922119,3.1772267818450928,0.23228824138641357,0.480225145816803,3.1926279067993164,-0.05461161211133003,0.711081862449646,3.269439220428467,-0.43516474962234497,0.5436779260635376,3.2571167945861816,-0.7395628690719604,1
0.5764011740684509,0.6815624833106995,-1.0637147426605225,0.5986540913581848,0.6086500883102417,-0.9913986325263977,0.6155402064323425,0.6108776330947876,-0.99150550365448,0.63165283203125,0.6134113669395447,-0.9914358854293823,0.5393351912498474,0.6061077117919922,-1.016078233718872,0.5179247856140137,0.6069420576095581,-1.0156311988830566,0.4989742636680603,0.6081562042236328,-1.0162479877471924,0.6502171158790588,0.6432226896286011,-0.5633176565170288,0.46790558099746704,0.6399672031402588,-0.6497540473937988,0.6052990555763245,0.7526839375495911,-0.9008757472038269,0.5359174013137817,0.7488818764686584,-0.9272042512893677,0.7744786143302917,1.0107029676437378,-0.22262513637542725,0.3220980763435364,0.9798385500907898,-0.503614068031311,0.869231104850769,1.3687480688095093,-0.1421467363834381,0.24269047379493713,1.4971243143081665,-0.4414580762386322,0.8428492546081543,1.6075057983398438,-0.4254510998725891,0.29503628611564636,1.8273437023162842,-0.7793636322021484,0.8661321401596069,1.705243468284607,-0.5046404600143433,0.2796386182308197,1.9553701877593994,-0.9055593609809875,0.8273512721061707,1.6993021965026855,-0.5696214437484741,0.32418113946914673,1.9486782550811768,-0.9687989950180054,0.8097084164619446,1.6566846370697021,-0.4753112196922302,0.3389579653739929,1.8917133808135986,-0.8225417137145996,0.7033213376998901,1.820620059967041,0.022794093936681747,0.3878355324268341,1.825724482536316,-0.0166560597717762,0.7267774343490601,2.4605889320373535,-0.2518051862716675,0.4611719250679016,2.4626471996307373,-0.3096826672554016,0.7624982595443726,3.0729868412017822,0.2388191670179367,0.492117315530777,3.0835776329040527,-0.034857410937547684,0.7714906334877014,3.177493095397949,0.24812766909599304,0.4850517809391022,3.196133852005005,-0.038173429667949677,0.7191237807273865,3.271517038345337,-0.4091063141822815,0.548331618309021,3.2609708309173584,-0.7274369597434998,1
0.5762534141540527,0.6815807819366455,-1.0734779834747314,0.5984929800033569,0.6086483597755432,-1.0030128955841064,0.6153588891029358,0.6108672022819519,-1.0031777620315552,0.6314584016799927,0.6134021878242493,-1.0031641721725464,0.5392515659332275,0.6061295866966248,-1.0237951278686523,0.517861545085907,0.6069368124008179,-1.023360252380371,0.4989433288574219,0.608128011226654,-1.0240023136138916,0.6501668095588684,0.6431494355201721,-0.5734179615974426,0.4678882658481598,0.6399469375610352,-0.6500173211097717,0.6051937341690063,0.7526638507843018,-0.9112555384635925,0.5358874797821045,0.7488654851913452,-0.9327475428581238,0.7753996849060059,1.0106968879699707,-0.23401865363121033,0.3222048580646515,0.979762852191925,-0.4981265664100647,0.8693623542785645,1.3688150644302368,-0.15482492744922638,0.24263712763786316,1.4971567392349243,-0.4249022901058197,0.8433111906051636,1.6075204610824585,-0.42763590812683105,0.2951435148715973,1.8269294500350952,-0.7667295336723328,0.8669912219047546,1.7053604125976562,-0.5140967965126038,0.2799886465072632,1.9544365406036377,-0.8902024030685425,0.8280419111251831,1.6995220184326172,-0.5804020166397095,0.3244258761405945,1.9475308656692505,-0.9597172737121582,0.8107078671455383,1.6564507484436035,-0.479809045791626,0.33900579810142517,1.890748381614685,-0.8112406730651855,0.7034392952919006,1.8202978372573853,0.0184946209192276,0.38787204027175903,1.8255374431610107,-0.012434417381882668,0.7266472578048706,2.460421085357666,-0.252882182598114,0.45977574586868286,2.4624807834625244,-0.30483266711235046,0.7597211003303528,3.072869062423706,0.23787525296211243,0.48829904198646545,3.0832390785217285,-0.03317883610725403,0.7690017223358154,3.1774206161499023,0.2469780445098877,0.4813545346260071,3.1958041191101074,-0.036834556609392166,0.7123826742172241,3.2710254192352295,-0.41324400901794434,0.543246328830719,3.2602155208587646,-0.7363783717155457,1
0.5758004784584045,0.6815602779388428,-1.0784993171691895,0.5982060432434082,0.6085821390151978,-1.0069152116775513,0.6151016354560852,0.6107587814331055,-1.0070970058441162,0.6312164068222046,0.6132487058639526,-1.0070334672927856,0.5389112234115601,0.6061142086982727,-1.0269005298614502,0.517591118812561,0.6069157719612122,-1.0263702869415283,0.4987174868583679,0.6081019639968872,-1.0269782543182373,0.6500820517539978,0.6428747773170471,-0.5737311244010925,0.46779876947402954,0.6399309635162354,-0.6505213975906372,0.604853093624115,0.7526369094848633,-0.9155683517456055,0.5355457067489624,0.7488523721694946,-0.9370964765548706,0.7754274606704712,1.0106638669967651,-0.2141025811433792,0.3219732642173767,0.9797316193580627,-0.5004730820655823,0.8684117197990417,1.3726214170455933,-0.0955769270658493,0.24201123416423798,1.4945868253707886,-0.4310535490512848,0.8380527496337891,1.6270015239715576,-0.387883722782135,0.2925117313861847,1.824655294418335,-0.7810463309288025,0.8591560125350952,1.7323634624481201,-0.4673682749271393,0.2763887047767639,1.9516996145248413,-0.9078499674797058,0.8195177912712097,1.7306541204452515,-0.5407821536064148,0.3212793469429016,1.94687819480896,-0.9800993800163269,0.803981602191925,1.682542085647583,-0.44052815437316895,0.3357541263103485,1.8898876905441284,-0.8251708149909973,0.7029238939285278,1.8204258680343628,0.024525245651602745,0.3879203200340271,1.8255085945129395,-0.01868581399321556,0.7228796482086182,2.460618019104004,-0.23545296490192413,0.4552510678768158,2.462472438812256,-0.3106384873390198,0.7528494596481323,3.0730783939361572,0.25015348196029663,0.48310717940330505,3.0831010341644287,-0.03777141496539116,0.7620006799697876,3.177678346633911,0.25916609168052673,0.47610312700271606,3.195483684539795,-0.04142960160970688,0.7061818242073059,3.2710397243499756,-0.40527600049972534,0.5364089608192444,3.2602128982543945,-0.7432224750518799,1
0.5757442712783813,0.6812440156936646,-1.0567703247070312,0.5981389880180359,0.6082360744476318,-0.9825407862663269,0.6150153279304504,0.6104139685630798,-0.9827348589897156,0.6311521530151367,0.6129076480865479,-0.9827645421028137,0.5388965010643005,0.6059030294418335,-1.0068583488464355,0.5175772309303284,0.606783926486969,-1.0063698291778564,0.4987064301967621,0.6080277562141418,-1.0069847106933594,0.650050699710846,0.6424912810325623,-0.5439843535423279,0.4677765965461731,0.6399187445640564,-0.6309250593185425,0.6047664880752563,0.752429187297821,-0.8892327547073364,0.5355010032653809,0.7486732006072998,-0.9152051210403442,0.7754290699958801,1.0106555223464966,-0.18698379397392273,0.32197508215904236,0.979969322681427,-0.4831724762916565,0.8673242330551147,1.3799413442611694,-0.04108229652047157,0.24260886013507843,1.4961984157562256,-0.37983742356300354,0.8326382637023926,1.6445057392120361,-0.2716566026210785,0.2942194640636444,1.8275809288024902,-0.6821980476379395,0.8528510332107544,1.7506158351898193,-0.3394312560558319,0.27907899022102356,1.955178141593933,-0.7955136299133301,0.8134320378303528,1.7497221231460571,-0.4027494788169861,0.3228926658630371,1.9503576755523682,-0.8703716397285461,0.7982168793678284,1.7010924816131592,-0.3184714615345001,0.33694905042648315,1.8927298784255981,-0.7247861623764038,0.7032846212387085,1.8211898803710938,0.024709466844797134,0.38792380690574646,1.826134204864502,-0.018879767507314682,0.7228749394416809,2.461986541748047,-0.23465363681316376,0.45438113808631897,2.4629263877868652,-0.31362849473953247,0.7512149810791016,3.0741798877716064,0.24908074736595154,0.4780949652194977,3.0841805934906006,-0.0407969206571579,0.7600259184837341,3.17842960357666,0.25765082240104675,0.4701237082481384,3.1975367069244385,-0.04456575959920883,0.7033923268318176,3.272904396057129,-0.4089328646659851,0.5317279100418091,3.260388135910034,-0.7480384111404419,1
0.5755089521408081,0.6812323927879333,-1.1013363599777222,0.5979388952255249,0.6082245707511902,-1.0238548517227173,0.6148264408111572,0.6103981733322144,-1.024057388305664,0.630989134311676,0.6128933429718018,-1.024042010307312,0.5386391878128052,0.6059120893478394,-1.0482345819473267,0.5173043012619019,0.6067780256271362,-1.0476588010787964,0.49847832322120667,0.6080055832862854,-1.0482573509216309,0.6500333547592163,0.6424725651741028,-0.5638585686683655,0.4676733613014221,0.6399048566818237,-0.6487292647361755,0.6046453714370728,0.7524084448814392,-0.924944281578064,0.5353487730026245,0.7486536502838135,-0.9506789445877075,0.7764386534690857,1.0106480121612549,-0.1933867633342743,0.32159748673439026,0.9798919558525085,-0.48398035764694214,0.8680510520935059,1.3824435472488403,-0.10598056018352509,0.24206359684467316,1.4964669942855835,-0.3859710991382599,0.8329690098762512,1.6453328132629395,-0.46011823415756226,0.2930915355682373,1.827068567276001,-0.6991313099861145,0.854049026966095,1.7506616115570068,-0.5522586703300476,0.27786532044410706,1.9543490409851074,-0.8171841502189636,0.813634991645813,1.7493029832839966,-0.6135198473930359,0.32156747579574585,1.949465274810791,-0.8937973976135254,0.7983174324035645,1.7011473178863525,-0.5098162889480591,0.33554011583328247,1.8920331001281738,-0.7430816888809204,0.7042125463485718,1.8208134174346924,0.024542447179555893,0.3878377079963684,1.8250880241394043,-0.018610315397381783,0.7228729128837585,2.4619855880737305,-0.26295188069343567,0.4538142681121826,2.461963653564453,-0.33437544107437134,0.7510769963264465,3.074038028717041,0.22070474922657013,0.4771532118320465,3.0831940174102783,-0.06153557449579239,0.7599371671676636,3.178439140319824,0.2277504950761795,0.46898022294044495,3.1971375942230225,-0.0662647932767868,0.7024959921836853,3.2721526622772217,-0.46402350068092346,0.5315172672271729,3.259218692779541,-0.7906020879745483,1
0.5755237340927124,0.6810389161109924,-1.1251022815704346,0.597917377948761,0.6079806089401245,-1.0444563627243042,0.6148046255111694,0.6100859045982361,-1.0446823835372925,0.6309696435928345,0.612507700920105,-1.044655442237854,0.5386241674423218,0.6058072447776794,-1.0690991878509521,0.5172895789146423,0.6067022085189819,-1.0686442852020264,0.49846315383911133,0.6079504489898682,-1.0692763328552246,0.6499974727630615,0.6420254111289978,-0.5753275156021118,0.46764713525772095,0.6398836970329285,-0.659626305103302,0.6046410799026489,0.7522002458572388,-0.9471468925476074,0.535393476486206,0.7485402226448059,-0.9726690053939819,0.7761812806129456,1.0105805397033691,-0.19710402190685272,0.32158586382865906,0.9800163507461548,-0.49609535932540894,0.86774080991745,1.3799158334732056,-0.11964372545480728,0.24240057170391083,1.4965360164642334,-0.42519885301589966,0.8330167531967163,1.6280109882354736,-0.4870585501194,0.2944081723690033,1.8269470930099487,-0.7714288234710693,0.8541730642318726,1.7286874055862427,-0.5781508088111877,0.27941325306892395,1.954331636428833,-0.8956815004348755,0.8141797780990601,1.7246689796447754,-0.6440491080284119,0.3231160044670105,1.949244737625122,-0.9732343554496765,0.79857337474823,1.679291844367981,-0.5381873846054077,0.3370298743247986,1.8918043375015259,-0.8157437443733215,0.7041856050491333,1.820814847946167,0.02433997020125389,0.3878028988838196,1.825056791305542,-0.01839347556233406,0.7226380109786987,2.461960554122925,-0.27303141355514526,0.4536765217781067,2.4617698192596436,-0.3344617784023285,0.7509709000587463,3.074036121368408,0.21221837401390076,0.4773474633693695,3.0822465419769287,-0.06099072843790054,0.7598302364349365,3.1784520149230957,0.2187483310699463,0.4690679609775543,3.1957902908325195,-0.06567709147930145,0.7024897336959839,3.271976947784424,-0.47275304794311523,0.5325242280960083,3.259106397628784,-0.7898270487785339,1
